"key","message","comment","context"
"%s : Error : You must configure a result loss account and a year opening account in the account configuration","%s : Error : You must configure a result loss account and a year opening account in the account configuration","",""
"%s : Error : You must configure a result profit account and a year opening account in the account configuration","%s : Error : You must configure a result profit account and a year opening account in the account configuration","",""
"%s : Error : You must configure a sale interface sequence for the company %s","%s : Error : You must configure a sale interface sequence for the company %s","",""
"%s : Error : You must configure a sequence for the company %s and a payment mode %s","%s : Error : You must configure a sequence for the company %s and a payment mode %s","",""
"%s : Error : You must configure a treasury interface sequence for the company %s","%s : Error : You must configure a treasury interface sequence for the company %s","",""
"%s : Error : You must configure a weight table in general configuration","%s : Error : You must configure a weight table in general configuration","",""
"%s : Error : You must configure a year for the batch configurator %s","%s : Error : You must configure a year for the batch configurator %s","",""
"%s : Error : You must configure accounts for the batch configurator %s","%s : Error : You must configure accounts for the batch configurator %s","",""
"%s : Error : You must configure an account export sequence for the company %s","%s : Error : You must configure an account export sequence for the company %s","",""
"%s : Error : You must configure an account reporting sequence for the company %s","%s : Error : You must configure an account reporting sequence for the company %s","",""
"%s : Error : You must configure an analytic report sequence for the company %s","%s : Error : You must configure an analytic report sequence for the company %s","",""
"%s : Error : You must configure an export type for the batch configurator %s","%s : Error : You must configure an export type for the batch configurator %s","",""
"%s : Error : You must, at first, create timetable lines for the timetable %s","%s : Error : You must, at first, create timetable lines for the timetable %s","",""
"%s : Error generated on invoice creation shift to irrecoverable %s","%s : Error generated on invoice creation shift to irrecoverable %s","",""
"%s : Invoice's type is not filled %s","%s : Invoice's type is not filled %s","",""
"%s : Invoicing address missing","%s : Invoicing address missing","",""
"%s : Letter template missing for debt recovery matrix %s (Partner %s, Level %s).","%s : Letter template missing for debt recovery matrix %s (Partner %s, Level %s).","",""
"%s : MoveLine amount is not equals with bank statement line %s","%s : MoveLine amount is not equals with bank statement line %s","",""
"%s : No debt recovery method has been found for the company %s and the category %s %s (Partner %s)","%s : No debt recovery method has been found for the company %s and the category %s %s (Partner %s)","",""
"%s : No payment mode found for the code %s and the company %s","%s : No payment mode found for the code %s and the company %s","",""
"%s : No timetable nor invoice found for the direct debit number : %s","%s : No timetable nor invoice found for the direct debit number : %s","",""
"%s : One or several detail records are missing in the file %s","%s : One or several detail records are missing in the file %s","",""
"%s : Payment condition missing","%s : Payment condition missing","",""
"%s : Payment mode missing","%s : Payment mode missing","",""
"%s : Payment mode must be filled either in the partner or in the company configuration.","%s : Payment mode must be filled either in the partner or in the company configuration.","",""
"%s : Payment voucher n° %s, the paid amount should be positive","%s : Payment voucher n° %s, the paid amount should be positive","",""
"%s : Please define an email template for cash register (company: %s)","%s : Please define an email template for cash register (company: %s)","",""
"%s : Please, configure a currency for the company %s","%s : Please, configure a currency for the company %s","",""
"%s : Please, configure a sequence for the customer credit notes and the company %s","%s : Please, configure a sequence for the customer credit notes and the company %s","",""
"%s : Please, configure a sequence for the customer invoices and the company %s","%s : Please, configure a sequence for the customer invoices and the company %s","",""
"%s : Please, configure a sequence for the fixed assets and the company %s","%s : Please, configure a sequence for the fixed assets and the company %s","",""
"%s : Please, configure a sequence for the note bills and the company %s","%s : Please, configure a sequence for the note bills and the company %s","",""
"%s : Please, configure a sequence for the supplier credit notes and the company %s","%s : Please, configure a sequence for the supplier credit notes and the company %s","",""
"%s : Please, configure a sequence for the supplier invoices and the company %s","%s : Please, configure a sequence for the supplier invoices and the company %s","",""
"%s : Please, fill bank details in batch %s","%s : Please, fill bank details in batch %s","",""
"%s : Please, fill payment mode in batch %s","%s : Please, fill payment mode in batch %s","",""
"%s : Reconciliation %s: Reconciliated amount (%s) must be lower or equal to remaining amount to reconciliate from moves lines.","%s : Reconciliation %s: Reconciliated amount (%s) must be lower or equal to remaining amount to reconciliate from moves lines.","",""
"%s : Reconciliation %s: Reconciliated amount must be different than zero. (Debit %s account %s - Credit %s account %s)","%s : Reconciliation %s: Reconciliated amount must be different than zero. (Debit %s account %s - Credit %s account %s)","",""
"%s : Reconciliation : Move line accounts are not compatible.","%s : Reconciliation : Move line accounts are not compatible.","",""
"%s : Reconciliation : You must fill concerned moves lines.","%s : Reconciliation : You must fill concerned moves lines.","",""
"%s : The invoice %s has no accounting document whose the remainder to be paid is positive","%s : The invoice %s has no accounting document whose the remainder to be paid is positive","",""
"%s : The paid amount is superior to the imputed amount(s)","%s : The paid amount is superior to the imputed amount(s)","",""
"%s : The total amount for the following record isn't correct (file %s) :\n %s","%s : The total amount for the following record isn't correct (file %s) :\n %s","",""
"%s : There's no line to pay.","%s : There's no line to pay.","",""
"%s : There's no partner selected","%s : There's no partner selected","",""
"%s : You must add a journal and a treasury account into payment mode.","%s : You must add a journal and a treasury account into payment mode.","",""
"%s : You must add an amount paid.","%s : You must add an amount paid.","",""
"%s : You must configure CFONB for the company %s","%s : You must configure CFONB for the company %s","",""
"%s : You must configure a Bank Address for the RIB %s of third-payer %s","%s : You must configure a Bank Address for the RIB %s of third-payer %s","",""
"%s : You must configure a Bank Code for the RIB %s of third-payer %s","%s : You must configure a Bank Code for the RIB %s of third-payer %s","",""
"%s : You must configure a CFONB TIP and cheque TIP code for the company %s","%s : You must configure a CFONB TIP and cheque TIP code for the company %s","",""
"%s : You must configure a CFONB TIP code for the company %s","%s : You must configure a CFONB TIP code for the company %s","",""
"%s : You must configure a CFONB code register end for the company %s","%s : You must configure a CFONB code register end for the company %s","",""
"%s : You must configure a CFONB detail code register for the company %s","%s : You must configure a CFONB detail code register for the company %s","",""
"%s : You must configure a CFONB direct debit code for the company %s","%s : You must configure a CFONB direct debit code for the company %s","",""
"%s : You must configure a CFONB format direct debit's export's folder for the company %s","%s : You must configure a CFONB format direct debit's export's folder for the company %s","",""
"%s : You must configure a CFONB format reimbursement's export's folder for the company %s","%s : You must configure a CFONB format reimbursement's export's folder for the company %s","",""
"%s : You must configure a CFONB header code register for the company %s","%s : You must configure a CFONB header code register for the company %s","",""
"%s : You must configure a CFONB internet payment code for the company %s","%s : You must configure a CFONB internet payment code for the company %s","",""
"%s : You must configure a CFONB receiver code register for the company %s","%s : You must configure a CFONB receiver code register for the company %s","",""
"%s : You must configure a CFONB rejected direct debit code for the company %s","%s : You must configure a CFONB rejected direct debit code for the company %s","",""
"%s : You must configure a CFONB sender code register for the company %s","%s : You must configure a CFONB sender code register for the company %s","",""
"%s : You must configure a CFONB sender's name/corporate name for the company %s","%s : You must configure a CFONB sender's name/corporate name for the company %s","",""
"%s : You must configure a CFONB sender's number for the company %s","%s : You must configure a CFONB sender's number for the company %s","",""
"%s : You must configure a CFONB total code register for the company %s","%s : You must configure a CFONB total code register for the company %s","",""
"%s : You must configure a CFONB unpaid TIP code for the company %s","%s : You must configure a CFONB unpaid TIP code for the company %s","",""
"%s : You must configure a CFONB unpaid direct debit code fir the company %s","%s : You must configure a CFONB unpaid direct debit code fir the company %s","",""
"%s : You must configure a Cash journal type for the company %s","%s : You must configure a Cash journal type for the company %s","",""
"%s : You must configure a Credit note journal type for the company %s","%s : You must configure a Credit note journal type for the company %s","",""
"%s : You must configure a Customer credit note journal for the company %s","%s : You must configure a Customer credit note journal for the company %s","",""
"%s : You must configure a Misc. Operation journal for the company %s","%s : You must configure a Misc. Operation journal for the company %s","",""
"%s : You must configure a Purchase journal type for the company %s","%s : You must configure a Purchase journal type for the company %s","",""
"%s : You must configure a RIB for batch's configurator %s","%s : You must configure a RIB for batch's configurator %s","",""
"%s : You must configure a RIB for payment timetable %s","%s : You must configure a RIB for payment timetable %s","",""
"%s : You must configure a RIB for the partner %s","%s : You must configure a RIB for the partner %s","",""
"%s : You must configure a Reimbursement journal for the company %s","%s : You must configure a Reimbursement journal for the company %s","",""
"%s : You must configure a Sales journal for the company %s","%s : You must configure a Sales journal for the company %s","",""
"%s : You must configure a Sales journal type for the company %s","%s : You must configure a Sales journal type for the company %s","",""
"%s : You must configure a Sort Code for the RIB %s of third-payer %s","%s : You must configure a Sort Code for the RIB %s of third-payer %s","",""
"%s : You must configure a Supplier credit note journal for the company %s","%s : You must configure a Supplier credit note journal for the company %s","",""
"%s : You must configure a Supplier purchase journal for the company %s","%s : You must configure a Supplier purchase journal for the company %s","",""
"%s : You must configure a TIP and cheque TIP payment rejects path for the import file for the company %s","%s : You must configure a TIP and cheque TIP payment rejects path for the import file for the company %s","",""
"%s : You must configure a TIP and cheque TIP payment's import path for the company %s","%s : You must configure a TIP and cheque TIP payment's import path for the company %s","",""
"%s : You must configure a TIP and cheque TIP temporary import path for the company %s","%s : You must configure a TIP and cheque TIP temporary import path for the company %s","",""
"%s : You must configure a TIP and cheque TIP temporary path for the payment reject's file for the company %s","%s : You must configure a TIP and cheque TIP temporary path for the payment reject's file for the company %s","",""
"%s : You must configure a cash difference credit account for the company %s","%s : You must configure a cash difference credit account for the company %s","",""
"%s : You must configure a cash difference debit account for the company %s","%s : You must configure a cash difference debit account for the company %s","",""
"%s : You must configure a cheque rejection sequence for the company %s","%s : You must configure a cheque rejection sequence for the company %s","",""
"%s : You must configure a clearance sequence of the overpayments for the company %s","%s : You must configure a clearance sequence of the overpayments for the company %s","",""
"%s : You must configure a company for the fiscal year %s","%s : You must configure a company for the fiscal year %s","",""
"%s : You must configure a customer account for the company %s","%s : You must configure a customer account for the company %s","",""
"%s : You must configure a debt recovery tab for the company %s","%s : You must configure a debt recovery tab for the company %s","",""
"%s : You must configure a direct debit payment mode for the company %s","%s : You must configure a direct debit payment mode for the company %s","",""
"%s : You must configure a direct debit reject sequence\n for the company %s for the journal %s","%s : You must configure a direct debit reject sequence\n for the company %s for the journal %s","",""
"%s : You must configure a doubtful customer account for the company %s","%s : You must configure a doubtful customer account for the company %s","",""
"%s : You must configure a factor credit account for the company %s","%s : You must configure a factor credit account for the company %s","",""
"%s : You must configure a factor debit account for the company %s","%s : You must configure a factor debit account for the company %s","",""
"%s : You must configure a file name for the export of move file for the company %s","%s : You must configure a file name for the export of move file for the company %s","",""
"%s : You must configure a financial account for then company %s","%s : You must configure a financial account for then company %s","",""
"%s : You must configure a holdback customer account for the company %s","%s : You must configure a holdback customer account for the company %s","",""
"%s : You must configure a holdback supplier account for the company %s","%s : You must configure a holdback supplier account for the company %s","",""
"%s : You must configure a number's account for the RIB %s of third-payer %s","%s : You must configure a number's account for the RIB %s of third-payer %s","",""
"%s : You must configure a path for the reimbursement rejects import's temporary file for the company %s","%s : You must configure a path for the reimbursement rejects import's temporary file for the company %s","",""
"%s : You must configure a path for the reimbursements rejects import's file for the company %s","%s : You must configure a path for the reimbursements rejects import's file for the company %s","",""
"%s : You must configure a path for the reject's file for the company %s","%s : You must configure a path for the reject's file for the company %s","",""
"%s : You must configure a path for the temporary reject's file for the company %s","%s : You must configure a path for the temporary reject's file for the company %s","",""
"%s : You must configure a payment mode after reject for the company %s","%s : You must configure a payment mode after reject for the company %s","",""
"%s : You must configure a purchase financial discount account for the company %s","%s : You must configure a purchase financial discount account for the company %s","",""
"%s : You must configure a purchase financial discount tax for the company %s","%s : You must configure a purchase financial discount tax for the company %s","",""
"%s : You must configure a receipt number (Payment entry) for the company %s","%s : You must configure a receipt number (Payment entry) for the company %s","",""
"%s : You must configure a reimbursement account for the company %s","%s : You must configure a reimbursement account for the company %s","",""
"%s : You must configure a reimbursement sequence for the company %s","%s : You must configure a reimbursement sequence for the company %s","",""
"%s : You must configure a reject import letter template for the company %s","%s : You must configure a reject import letter template for the company %s","",""
"%s : You must configure a reject/return reason's code's list relating to Card cashing, Direct debit and TIP in general configuration","%s : You must configure a reject/return reason's code's list relating to Card cashing, Direct debit and TIP in general configuration","",""
"%s : You must configure a rejects journal for the company %s","%s : You must configure a rejects journal for the company %s","",""
"%s : You must configure a reported balance journal for the company %s","%s : You must configure a reported balance journal for the company %s","",""
"%s : You must configure a sale financial discount account for the company %s","%s : You must configure a sale financial discount account for the company %s","",""
"%s : You must configure a sale financial discount tax for the company %s","%s : You must configure a sale financial discount tax for the company %s","",""
"%s : You must configure a shift to irrecoverable's reason for the company %s","%s : You must configure a shift to irrecoverable's reason for the company %s","",""
"%s : You must configure a shifting reason (debt more than six months) for the company %s","%s : You must configure a shifting reason (debt more than six months) for the company %s","",""
"%s : You must configure a shifting reason (debt more than three months) for the company %s","%s : You must configure a shifting reason (debt more than three months) for the company %s","",""
"%s : You must configure a supplier account for the company %s","%s : You must configure a supplier account for the company %s","",""
"%s : You must configure a tax standard rate for the company %s","%s : You must configure a tax standard rate for the company %s","",""
"%s : You must configure a year closure account for the company %s","%s : You must configure a year closure account for the company %s","",""
"%s : You must configure a year opening account for the company %s","%s : You must configure a year opening account for the company %s","",""
"%s : You must configure account clearance for the company %s","%s : You must configure account clearance for the company %s","",""
"%s : You must configure account information for the company %s","%s : You must configure account information for the company %s","",""
"%s : You must configure account's information for the company %s","%s : You must configure account's information for the company %s","",""
"%s : You must configure an advance payment account for the company %s","%s : You must configure an advance payment account for the company %s","",""
"%s : You must configure an employee account for the company %s","%s : You must configure an employee account for the company %s","",""
"%s : You must configure an irrevocable doubtful account for the company %s","%s : You must configure an irrevocable doubtful account for the company %s","",""
"%s : You must configure an irrevocable journal for the company %s","%s : You must configure an irrevocable journal for the company %s","",""
"%s : You must configure an overpayment account clearance journal for the company %s","%s : You must configure an overpayment account clearance journal for the company %s","",""
"%s : You must configure an supplier advance payment account for the company %s","%s : You must configure an supplier advance payment account for the company %s","",""
"%s : You must configure shit to irrecoverable sequence for the company %s","%s : You must configure shit to irrecoverable sequence for the company %s","",""
"%s account not found in move %s","%s account not found in move %s","",""
"%s has not exaclty the same internal companies as %s.","%s has not exaclty the same internal companies as %s.","",""
"%s records(s) refused on %s record(s) selected(s).","%s records(s) refused on %s record(s) selected(s).","",""
"%s records(s) updated on %s record(s) selected(s).","%s records(s) updated on %s record(s) selected(s).","",""
"(Debit %s account %s amount %s - Credit %s account %s amount %s)","(Debit %s account %s amount %s - Credit %s account %s amount %s)","",""
"* %s Account(s) situation(s) treated","* %s Account(s) situation(s) treated","",""
"* %s Invoice(s)/Move(s) treated","* %s Invoice(s)/Move(s) treated","",""
", to separate multiple expressions with an ""OR"" logic",", to separate multiple expressions with an ""OR"" logic","",""
"0","0","",""
"1","1","",""
"1 Month","1 Mes","",""
"1 Year","1 Año","",""
"10","10","",""
"2","2","",""
"2 Months","2 Months","",""
"2 interest rate history line periods can not overlap.","2 interest Tasa Historial Línea Períodos can no overlap.","",""
"3","3","",""
"3 Months","3 Months","",""
"4","4","",""
"5","5","",""
"6","6","",""
"6 Months","6 Months","",""
"7","7","",""
"8","8","",""
"80","80","",""
"9","9","",""
"<><Badge bg=""danger"">Payment vouchers on invoice setting is disabled.</Badge></>","<><Badge bg=""danger"">Pago vouchers on Factura setting is Deshabilitado.</Badge></>","",""
"<><Badge bg=""warning"">This form is in readOnly either because the term has been paid or is attached to a payment session.</Badge></>","<><Badge bg=""warning"">This form is in readOnly either because the term has been paid or is attached to a payment session.</Badge></>","",""
"A cancel reason must be selected","A Cancelar reason debe ser selected","",""
"A chart or chart structure of accounts already exists, please delete the hierarchy between accounts in order to import a new chart.","A chart or chart structure of accounts already exists, please delete the hierarchy between accounts in order to import a new chart.","",""
"A large number of recording has been fetched in this period. Edition can take a while. Do you want to proceed ?","A large Número de recording has been fetched in this Período. Edition can take a while. Do you want to proceed ?","",""
"A new record of fixed asset will be generated based on the split amount. Current fixed asset will be recalculated based on the remaining gross value amount.","A new record of fixed asset will be generated based on the split amount. Current fixed asset will be recalculated based on the remaining gross value amount.","",""
"A new record of fixed asset will be generated based on the split quantity. Current fixed asset will be recalculated based on the remaining quantity.","A new record of fixed asset will be generated based on the split quantity. Current fixed asset will be recalculated based on the remaining quantity.","",""
"A payment mode already exists with the same information.","A Modo de pago ya existe with the same Información.","",""
"A payment on invoice term %s is being attempted but its PFP has been refused.","A payment on invoice term %s is being attempted but its PFP has been refused.","",""
"A previous result can be used with its code, but it can only be elements of the same type.","A Anterior result can be used with its Código, but it can only be elements of the same Tipo.","",""
"A reverse charge tax is required on the fiscal position %s (From tax : %s - To tax : %s).","A reverse charge tax is required on the fiscal position %s (From tax : %s - To tax : %s).","",""
"A sequence already exists on this code for this company and this sequence have to be unique","A Secuencia ya existe on this Código para this Empresa y this Secuencia have to be unique","",""
"A tax line is missing","A Línea de impuesto is missing","",""
"A technical type is required on the journal type %s.","A technical type is required on the journal type %s.","",""
"A transmitted or a accounted subrogation release already exist for the invoices %s.","A transmitted or a accounted subrogation release already exist for the invoices %s.","",""
"A.T.I.","A.T.I.","",""
"AND","y","",""
"Acc. Clearance","Acc. Clearance","",""
"Access payment session","Access Pago session","",""
"Account","Cuenta","",""
"Account '%s' is missing in account config","Account '%s' is missing in account config","",""
"Account Configuration","Cuenta Configuración","",""
"Account Invoice Summary","Cuenta Factura Resumen","",""
"Account List","Cuenta Lista","",""
"Account Managements","Cuenta Managements","",""
"Account Type","Cuenta Tipo","",""
"Account balances from all accounts situations (%s) has been updated.","Account balances from all accounts situations (%s) has been updated.","",""
"Account balances of %s accounting situation has not been updated, you must run the contact account batch update.","Account balances of %s accounting situation has not been updated, you must run the contact account batch update.","",""
"Account blocked","Cuenta blocked","",""
"Account calculation configuration","Cuenta calculation Configuración","",""
"Account clearance","Cuenta clearance","",""
"Account clearance date","Cuenta clearance Fecha","",""
"Account clearance filters","Cuenta clearance filters","",""
"Account clearance journal","Cuenta clearance Diario contable","",""
"Account clearance operations","Cuenta clearance Operaciones","",""
"Account code","Cuenta Código","",""
"Account code filter","Cuenta Código Filtrar","",""
"Account code nbr. char","Cuenta Código nbr. char","",""
"Account config","Cuenta config","",""
"Account config (${ name })","Cuenta config (${ Nombre })","",""
"Account configuration","Cuenta Configuración","",""
"Account configurations","Cuenta configurations","",""
"Account customer","Cuenta Cliente","",""
"Account details","Cuenta Detalles","",""
"Account equivalence","Cuenta equivalence","",""
"Account equivalences","Cuenta equivalences","",""
"Account filters","Cuenta filters","",""
"Account for appropriation to extraordinary depreciations","Cuenta para appropriation to extraordinary depreciations","",""
"Account management","Cuenta management","",""
"Account management list","Cuenta management Lista","",""
"Account manually blocked","Cuenta manually blocked","",""
"Account missing on configuration for line : %s (company : %s)","Account missing on configuration for line : %s (company : %s)","",""
"Account missing on the tax line %s nor on fiscal position %s (company : %s)","Account missing on the tax line %s nor on fiscal position %s (company : %s)","",""
"Account missing on the tax line : %s (company : %s)","Account missing on the tax line : %s (company : %s)","",""
"Account move","Cuenta Asiento","",""
"Account move %s has a total debit different than total credit : %s <> %s","Account move %s has a total debit different than total credit : %s <> %s","",""
"Account moves","Cuenta Asientos","",""
"Account name","Cuenta Nombre","",""
"Account of financial discount is missing for company: %s (tax: %s)","Account of financial discount is missing for company: %s (tax: %s)","",""
"Account of purchase fixed assets","Cuenta of purchase Activos fijos","",""
"Account settings which will be used when generating accounting tax move lines depending on the VAT System accounting setting on the financial account and the partner VAT System in the accountingSituation by company.","Account settings which will be used when generating accounting tax move lines depending on the VAT System accounting setting on the financial account and the partner VAT System in the accountingSituation by company.","",""
"Account to replace","Cuenta to replace","",""
"Account to set","Cuenta to set","",""
"Account type","Cuenta Tipo","",""
"Account types","Cuenta types","",""
"Account.settings","Configuración","",""
"AccountConfig.Customers","Clientes","",""
"AccountConfig.Employees","Empleados","",""
"AccountConfig.Suppliers","Proveedores","",""
"Accounted move","Accounted Asiento","",""
"Accounted moves","Accounted Asientos","",""
"Accounted moves exist for the current year and they cannot be modified.","Accounted Asientos exist para the current Año y they cannot be modified.","",""
"Accounting","Accounting","",""
"Accounting Batch","Accounting Lote de proceso","",""
"Accounting Dashboard","Accounting Panel de control","",""
"Accounting Dashboard with invoice terms","Accounting Panel de control with Factura terms","",""
"Accounting Date","Accounting Fecha","",""
"Accounting Daybook","Accounting Daybook","",""
"Accounting Details","Accounting Detalles","",""
"Accounting Details with invoice terms","Accounting Detalles with Factura terms","",""
"Accounting Export","Accounting Exportar","",""
"Accounting Export N°","Accounting Exportar N°","",""
"Accounting Exports/Reports","Accounting Exports/Reportes","",""
"Accounting Reconcile","Accounting Conciliar","",""
"Accounting Settings","Accounting Configuración","",""
"Accounting Unreconcile","Accounting Unreconcile","",""
"Accounting account","Accounting Cuenta","",""
"Accounting batch","Accounting Lote de proceso","",""
"Accounting batch filters","Accounting Lote de proceso filters","",""
"Accounting batches","Accounting batches","",""
"Accounting configuration","Accounting Configuración","",""
"Accounting configuration is missing for Product: %s (company: %s)","Accounting configuration is missing for Product: %s (company: %s)","",""
"Accounting configuration is missing for Tax: %s (company: %s)","Accounting configuration is missing for Tax: %s (company: %s)","",""
"Accounting configurations imported","Accounting configurations imported","",""
"Accounting configurations initialization","Accounting configurations initialization","",""
"Accounting configurations template","Accounting configurations Plantilla","",""
"Accounting configurations templates","Accounting configurations Plantillas","",""
"Accounting cut off generation report :","Accounting cut off generation Reporte :","",""
"Accounting cut-off","Accounting cut-off","",""
"Accounting cut-off configuration","Accounting cut-off Configuración","",""
"Accounting date","Accounting Fecha","",""
"Accounting details","Accounting Detalles","",""
"Accounting entries status","Accounting entries Estado","",""
"Accounting export","Accounting Exportar","",""
"Accounting exports","Accounting exports","",""
"Accounting information","Accounting Información","",""
"Accounting method for payment move","Accounting method para Pago Asiento","",""
"Accounting move can not be accounted because its fiscal period is closed.","Accounting Asiento can no be accounted because its fiscal Período is Cerrado.","",""
"Accounting move can not be daybooked because its fiscal period is closed.","Accounting Asiento can no be daybooked because its fiscal Período is Cerrado.","",""
"Accounting move can not be validated because its fiscal period is closed.","Accounting Asiento can no be Validado because its fiscal Período is Cerrado.","",""
"Accounting move trigger select","Accounting Asiento trigger Seleccionar","",""
"Accounting report","Accounting Reporte","",""
"Accounting report and rules","Accounting Reporte y rules","",""
"Accounting report config line","Accounting Reporte config Línea","",""
"Accounting report config line column","Accounting Reporte config Línea column","",""
"Accounting report filters","Accounting Reporte filters","",""
"Accounting report invoice filters","Accounting Reporte Factura filters","",""
"Accounting report move line","Accounting Reporte Línea de asiento","",""
"Accounting report move lines","Accounting Reporte Líneas de asiento","",""
"Accounting reports","Accounting Reportes","",""
"Accounting reports/exports settings","Accounting Reportes/exports Configuración","",""
"Accounting settings","Accounting Configuración","",""
"Accounting situation","Accounting situation","",""
"Accounting situation %s","Accounting situation %s","",""
"Accounting situations","Accounting situations","",""
"Accounting value","Accounting value","",""
"Accounting voucher required on move lines ?","Accounting voucher Requerido on Líneas de asiento ?","",""
"Accounting with invoice terms","Accounting with Factura terms","",""
"Accounting.Account","Cuenta","",""
"Accounting.Accounts","Cuentas","",""
"Accounting.PartnerAccountCreation.None","No automatic Cuenta creation","",""
"Accounting.toAccount","Cuenta","",""
"AccountingReport.control","Control","",""
"AccountingReport.editionDate","Edition Fecha","",""
"AccountingReport.noEntry","There is no accounting entry corresponding to the Configuración parameters para this Reporte.","",""
"AccountingReport.recapByAccount","Recap by Cuenta","",""
"AccountingReport.totalCreditAccount","Total Crédito by Cuenta","",""
"AccountingReport.totalDebitAccount","Total Débito by Cuenta","",""
"AccountingReportType.accountingReportConfigLineColumnList","Columns","",""
"AccountingReportType.accountingReportConfigLineList","Líneas","",""
"AccountingReportType.comparison","Comparison","",""
"AccountingReportType.contentTitle","Reporte PRESENTATION","",""
"AccountingReportType.date","Fecha","",""
"AccountingReportType.name","Nombre","",""
"AccountingReportType.noOfPeriods","Número de Períodos","",""
"AccountingReportType.provisional","(Provisional)","",""
"AccountingReportType.reportTitle","Reporte Título","",""
"AccountingReportType.status_select_title","Estado","",""
"AccountingReportType.title","PERSONNALIZED ACCOUNTING Reporte CONTENT DETAIL","",""
"AccountingReportType.typeSelect","Printing output","",""
"AccountingReportType.user","Usuario","",""
"AccountingReportType1.balance","Saldo","",""
"AccountingReportType1.code","Código","",""
"AccountingReportType1.company","Empresa","",""
"AccountingReportType1.credit","Crédito","",""
"AccountingReportType1.currency","Moneda","",""
"AccountingReportType1.currencyCode","Código","",""
"AccountingReportType1.currencyCredit","Crédito","",""
"AccountingReportType1.currencyDebit","Débito","",""
"AccountingReportType1.currencyRate","Tasa","",""
"AccountingReportType1.date","Fecha","",""
"AccountingReportType1.debit","Débito","",""
"AccountingReportType1.description","Descripción","",""
"AccountingReportType1.endDate","Fecha de fin","",""
"AccountingReportType1.from","Desde","",""
"AccountingReportType1.journal","Diario contable","",""
"AccountingReportType1.name","Nombre","",""
"AccountingReportType1.origin","Ref.","",""
"AccountingReportType1.originDate","Fecha","",""
"AccountingReportType1.originGroup","Origin","",""
"AccountingReportType1.partner","Socio/Contacto","",""
"AccountingReportType1.paymentMode","Modo de pago","",""
"AccountingReportType1.period","Período","",""
"AccountingReportType1.title","Mayor general","",""
"AccountingReportType1.to","Hasta","",""
"AccountingReportType1.total","Total","",""
